line_item_id,rfp_id,service_type,locale,unit,volume_low,volume_base,volume_high,cost_rate_id
79e9340d-66ff-4f46-9bd8-8ef17ae68639,4e4d59cf-4f54-46a3-8fc8-458998431433,translation,it-IT,per_word,772673,1435740,2455817,1ed48571-3ce3-4d7a-8aee-343dca728d64
58e584e5-de86-4146-8310-916fd170f702,4e4d59cf-4f54-46a3-8fc8-458998431433,translation,ms-MY,per_word,1315503,1817862,2984846,ad9cfa3e-02b7-446a-8329-eeb5d49e4e92
ca05be18-863d-4516-8e7c-e9bab957a58c,9f271e79-e5d6-468d-860c-aeec466131e8,translation,ms-MY,per_word,1142342,1711787,2842185,ad9cfa3e-02b7-446a-8329-eeb5d49e4e92
4fa7ed97-56ba-4e0c-a32c-116c65e6d145,9f271e79-e5d6-468d-860c-aeec466131e8,translation,ar-AE,per_word,1025407,1489204,2506725,e5b9689a-be05-438a-9a77-545b20f4d793
c229c747-4fdb-4c83-9e51-ef1210e0ca1e,63a724df-ecaf-4294-ba63-d8a5f14d4f98,subtitling,ru-RU,per_minute,5586,8002,13295,9ad5a394-f60b-4688-8785-57ab740763d0
d1598979-cf9a-4c6b-9a3a-5553bc0684ef,569896b1-028c-40bd-85df-8f32cf47c275,dubbing,ko-KR,per_minute,5688,9538,14946,bdadda85-862c-4e2a-b107-c330c28490da
13e51890-67f7-4894-aacf-ff38720c2faf,569896b1-028c-40bd-85df-8f32cf47c275,dubbing,en-US,per_minute,3542,5181,7847,0c4f1091-8353-47dd-96f1-1b84311e1ae1
57bfc04a-beca-4573-940f-3e4604dac840,773b9084-e7b0-41be-b466-662c522ab7b7,dubbing,ko-KR,per_minute,844,1654,2832,bdadda85-862c-4e2a-b107-c330c28490da
e8ada6d5-ef1d-4765-8d2f-c167b38cfa26,773b9084-e7b0-41be-b466-662c522ab7b7,dubbing,zh-TW,per_minute,2637,5197,8006,0351de55-4bfc-4cb9-a08e-466004e824e8
ae2840f0-b606-40d9-80c6-18902ab890bd,773b9084-e7b0-41be-b466-662c522ab7b7,subtitling,ko-KR,per_minute,2317,3098,4639,0d8a0869-dadf-4670-a77b-bb029c74055c
48113367-215f-4182-a412-2870f0f5e76c,773b9084-e7b0-41be-b466-662c522ab7b7,subtitling,zh-TW,per_minute,3974,6594,9788,57e6cde9-dcbd-4c08-b1cc-6c12fcfb7184
041b46ad-288c-46d1-a4ad-de4ca821ea2f,5a416f97-7107-40c3-a512-6c34e591d1fa,transcreation,en-GB,per_word,506905,727997,1031441,d5aaa508-0373-4824-bff8-585ebf9b396a
60423578-c498-4d8b-8a15-5a18702a803b,094a13f5-0acf-422f-a2cf-b38ccd23852f,interpretation,cs-CZ,per_hour,1219,2176,3742,d4589e0c-ab7d-49cb-9117-070b8fc4ed30
7df1441d-41a7-4954-84d7-c5a935169ebc,094a13f5-0acf-422f-a2cf-b38ccd23852f,interpretation,sv-SE,per_hour,2067,3024,4871,ef0f28cf-83f2-401b-b0bd-652a949a4e6e
0791f083-a0e2-4e7f-96f9-b4417a226b80,eb918c24-28c7-422e-a9f2-61a33ac684c3,transcription,ru-RU,per_minute,3476,6802,9883,96227c15-2bba-470d-937d-a19565102039
91b6851b-809e-4449-9062-0bca22d6eb35,eb918c24-28c7-422e-a9f2-61a33ac684c3,transcription,fi-FI,per_minute,6359,9877,12865,5e23ce58-dcfe-412b-87ad-2cfd321751c0
14c94165-47d7-4b23-9775-c59592e4c5e6,b7c9b70e-2869-4aa2-ba9f-96e94ac94ea1,dubbing,ru-RU,per_minute,67,103,161,5f5e02e6-238e-4751-897f-356be6ec70f0
1ec82dfe-360f-4e51-bc43-63fb8914ae3f,b7c9b70e-2869-4aa2-ba9f-96e94ac94ea1,dubbing,da-DK,per_minute,5666,9016,14507,5373739c-3d56-4f1f-beb6-90b6133d4ea6
d252ffbb-7660-465c-bb83-abba0bc05f0f,b7c9b70e-2869-4aa2-ba9f-96e94ac94ea1,dubbing,ms-MY,per_minute,3444,6287,10114,23808646-efcf-49c4-826c-d308170c6d42
698dc6cb-a56d-4ae8-a850-79348523de93,b7c9b70e-2869-4aa2-ba9f-96e94ac94ea1,content_writing,ru-RU,per_word,593916,1066337,1787143,2f62c5ea-810b-4b66-815a-3233ec6aa1cc
df38508f-6bbc-44f4-a01e-01c57dd4f969,b7c9b70e-2869-4aa2-ba9f-96e94ac94ea1,content_writing,da-DK,per_word,1235354,1657716,2594363,2008d997-c465-4e26-b408-5e717e153d59
0052217d-074d-416c-affe-99cb8acd7ee6,b7c9b70e-2869-4aa2-ba9f-96e94ac94ea1,content_writing,ms-MY,per_word,929004,1474871,2328866,bfbb8f15-f5c2-40b4-970b-179a9725c601
70fd94b3-bae7-4b7b-abdd-f7169c031d29,866fe87a-0801-4277-aeaa-243a7f267e0c,transcreation,fr-FR,per_word,1309383,1857885,2529888,895ebe1a-b2ad-4952-ad76-d7ba744a9066
6514df1c-3105-4e6f-a690-f005f8c068ea,866fe87a-0801-4277-aeaa-243a7f267e0c,transcreation,pt-PT,per_word,256905,443060,659781,4cc2b6da-4810-489c-b744-e9a3b5a25d0d
7d766cf7-e1e3-46d4-b2c1-b0f941247a9c,8e7692d2-8258-4af5-8f6b-5cca8e96d5ec,qa_testing,vi-VN,per_hour,258,476,816,54ee2a82-980e-4d89-9f11-26cb7bbe2629
df52d350-2b14-4dde-9e78-ab2ce3833b39,8e7692d2-8258-4af5-8f6b-5cca8e96d5ec,qa_testing,pt-BR,per_hour,1048,1777,3142,f860c699-43cd-43d7-8a1e-0a2e3c618437
3e0b468a-da27-4020-b253-52ed2ca2a74f,e5f3a6cc-eba4-4c7e-b822-1c8195d97885,translation,fr-FR,per_word,180810,267774,384649,6b951982-3d6a-44df-8e6a-7988d4bbd884
9dd1e190-7a87-4a54-8a12-d2bd22a92dcf,be342606-a853-4ada-be2c-47f4c2e7816a,transcreation,cs-CZ,per_word,451023,762049,1034942,592444c0-270e-4ea4-ad2d-00e2aef455f7
c1b39313-a15b-484b-bdfb-ab2a6bf52d2f,b7238ff7-e8ca-4014-b552-a8e275896c60,dubbing,en-IN,per_minute,5186,9121,12398,5208e70e-6fb9-4849-948e-d43e6c674600
ffd35fbb-feef-4915-9c64-f194945ad3e2,b7238ff7-e8ca-4014-b552-a8e275896c60,dubbing,sv-SE,per_minute,2077,3531,4899,7df32a0d-c01b-4d26-8a74-92af35ff101c
0624438a-b6fb-4e36-ab8f-111ad10d336e,b7238ff7-e8ca-4014-b552-a8e275896c60,dubbing,it-IT,per_minute,487,855,1416,765dc4ea-a1fb-4fd0-a04e-09070b73b1a9
92e705f6-eb55-4a56-96bf-91e7229d279a,5973f5f8-ab6a-45bc-9ed7-f592236c6cb6,proofreading,nl-NL,per_word,1156345,1597464,2342246,f4641fbf-6e40-435e-b0cf-09b473eef5ff
051b04c4-0232-461e-ae61-eb598918e1a9,f2c2d9b5-5d9d-474f-9f9e-3ec78e35f6ce,voiceover,zh-CN,per_minute,4897,7914,13636,f6d432ca-acc4-4704-9d9c-eaf5c3669886
cd67ff24-cefe-4aa0-8dca-5a3e31728371,f2c2d9b5-5d9d-474f-9f9e-3ec78e35f6ce,voiceover,en-US,per_minute,960,1335,2296,5dc2552f-f80f-40da-b6e5-57fed0ca0e6b
70564e4a-2387-4ef5-920f-9ab9f611e205,29097115-52fc-4495-b586-83cb63886e70,interpretation,zh-CN,per_hour,531,876,1542,99da0845-9e5f-4cfe-9adb-c4a444b17cb3
4173abd0-8d26-471d-88ca-0a999926f70e,29097115-52fc-4495-b586-83cb63886e70,interpretation,no-NO,per_hour,1558,2086,3384,aaf03677-77dc-4faf-ab3c-395e8acb4079
1cdd4179-86c4-4757-9cdf-cdbeabc74d40,6d050899-5559-4242-a276-a524e06e2a3c,localization_engineering,ms-MY,per_hour,721,1323,2169,1f34d386-90fd-4e46-b339-925e22070a7b
efb7fe3e-cd68-4765-b8eb-4da0f2836030,80486627-4290-4a31-80fe-bcf8e2d42b2c,voiceover,fr-CA,per_minute,583,926,1399,27983d14-2787-4bfb-82ef-3d2df69f2ef4
dac05b4a-6ec7-4817-8f7a-9725932e2292,80486627-4290-4a31-80fe-bcf8e2d42b2c,voiceover,ar-AE,per_minute,314,506,808,b80810b1-f70f-4565-9a80-979ec0e56925
4246aae8-fdb5-4ca4-b667-a3e30c8a2c78,8919eadd-1f1f-43e7-a291-30ae90e9f1ad,content_writing,da-DK,per_word,668501,1174360,1856414,2008d997-c465-4e26-b408-5e717e153d59
1ab58bde-ac00-4781-85d2-73ec660b2be4,8919eadd-1f1f-43e7-a291-30ae90e9f1ad,content_writing,th-TH,per_word,559682,823769,1396344,19bc10ce-5fc0-4da6-bc83-5ef2d2a13355
28de5ca4-35fc-412b-abdd-f01b0d3c2f30,5f3e0b49-cd7f-4e9a-91e3-48d1af327587,localization_engineering,tr-TR,per_hour,1069,1706,2513,dcc091c4-ab12-499b-af86-bc9a72c81248
aacd52c1-158a-4cbd-b73c-79e144543631,5f3e0b49-cd7f-4e9a-91e3-48d1af327587,localization_engineering,ta-IN,per_hour,722,1018,1490,5b8f9954-984b-482f-80c7-a6852cd085b7
a2725a0c-7e88-44a6-a017-4857904eaf89,56295662-1231-4254-b78a-fb6945a091f7,subtitling,ms-MY,per_minute,3699,6117,10203,92c49971-48ef-464f-a11d-b0739311447f
a9b49d33-24f4-4499-8b2f-9afcc5c40846,56295662-1231-4254-b78a-fb6945a091f7,subtitling,en-US,per_minute,937,1268,2209,4cd56995-df9a-4fd6-98e2-43f256038138
c0185673-91c0-4ebf-92f5-be029bfb21fd,56295662-1231-4254-b78a-fb6945a091f7,subtitling,fr-FR,per_minute,473,795,1078,1acb3d6c-c598-45f2-a13f-682dae5d6cbd
6a479a91-dfd7-4725-8de1-0d67f7896fe5,04edcb69-5524-4888-b20b-3a3822ccf3ee,interpretation,en-AU,per_hour,591,802,1186,2cc08f0d-52b1-492d-acb4-b1f5ae457352
49078348-74cd-4f02-b27b-936d5dce01c7,04edcb69-5524-4888-b20b-3a3822ccf3ee,interpretation,it-IT,per_hour,1700,3156,5643,df558056-bf52-4509-b349-c145a61eb127
1696e59a-9178-41f6-a0ad-f45ef781d8b1,04edcb69-5524-4888-b20b-3a3822ccf3ee,interpretation,id-ID,per_hour,622,1150,1990,b3dc4098-f2d3-45b0-86dd-9689cd7aa4dd
62e3befe-3196-41dc-9d80-9c2fd504fac4,bac3a748-8d9e-4ad7-a58e-b0698e952d78,transcreation,cs-CZ,per_word,715431,1213872,1668763,592444c0-270e-4ea4-ad2d-00e2aef455f7
6a025c48-0b99-4981-9522-1afcc01a1ae4,bac3a748-8d9e-4ad7-a58e-b0698e952d78,transcreation,it-IT,per_word,489417,693325,979816,0f596d4a-7f18-49eb-91ca-8b766f361986
096c95bd-d29f-4e28-9670-50e61fa03a21,780f9afc-ff96-4bdb-b4e3-923965605098,transcription,el-GR,per_minute,1345,2314,3044,5a4203b6-179c-4df1-8cd4-8bffe11c74ad
49a07246-a076-4008-91c6-d0508d5fa4f5,780f9afc-ff96-4bdb-b4e3-923965605098,transcription,ar-AE,per_minute,3563,6106,9946,9ee0682f-cc2d-4959-beaa-9020712729b1
781b0f46-da60-4143-b18e-a2430bb40c69,55a0a7d0-e9b1-4d23-9737-ea3c2657a28d,dtp,el-GR,per_page,630,1099,1972,e468c84c-377f-4ed1-9968-bc81e1266ad8
9dd43dd8-ba01-41f4-8491-a41e8f8fa186,55a0a7d0-e9b1-4d23-9737-ea3c2657a28d,dtp,it-IT,per_page,608,819,1297,3278ae47-be54-4a74-af9f-2771df608b73
2770acd5-8b06-4a23-9259-2b5621858878,55a0a7d0-e9b1-4d23-9737-ea3c2657a28d,dtp,da-DK,per_page,236,380,575,7f4a248a-56eb-4754-8407-3129e774ff1e
3ef3a168-b145-4a33-8ccc-ea4bf4cf2672,55a0a7d0-e9b1-4d23-9737-ea3c2657a28d,qa_testing,el-GR,per_hour,169,320,526,b3b5b818-d2d2-4926-8a0f-1b028cf42756
fc4b5b56-7bc2-4d88-b34f-62d4a6123e1f,55a0a7d0-e9b1-4d23-9737-ea3c2657a28d,qa_testing,it-IT,per_hour,324,477,712,55814a62-5ccd-45fc-83d8-b1401d5c1897
662b4ca9-6525-4f43-a932-b1b63d57fbe2,55a0a7d0-e9b1-4d23-9737-ea3c2657a28d,qa_testing,da-DK,per_hour,394,556,929,8014c611-d69a-44e0-b586-516675cc18a5
5d504183-ddf2-462a-a8bf-138e93e14564,663854ef-41aa-46d0-b712-6f0c2af715b9,voiceover,it-IT,per_minute,766,1045,1707,aa8b4490-ca9d-47e4-98e9-dd64bb85960a
b48040cb-dfd4-4e48-8585-b149674a48bd,663854ef-41aa-46d0-b712-6f0c2af715b9,voiceover,fr-CA,per_minute,709,1124,1577,27983d14-2787-4bfb-82ef-3d2df69f2ef4
a234530b-a4bf-483a-80c3-654a1d4fb11f,663854ef-41aa-46d0-b712-6f0c2af715b9,voiceover,en-GB,per_minute,6282,8912,14909,0e85c67c-df13-4dd2-bb95-27983ba9404f
dd4ebc55-e6d3-4130-bf30-15087649821f,663854ef-41aa-46d0-b712-6f0c2af715b9,voiceover,es-MX,per_minute,3927,5447,8783,53ec59c2-3419-42b9-b898-db0e461cbaea
bd6ebe13-c92d-436e-b365-0fe5e2446f53,663854ef-41aa-46d0-b712-6f0c2af715b9,translation,it-IT,per_word,1033466,1417541,2355531,1ed48571-3ce3-4d7a-8aee-343dca728d64
cddaf33b-b097-4b36-a82a-af85061f2c25,663854ef-41aa-46d0-b712-6f0c2af715b9,translation,fr-CA,per_word,112559,191577,327283,2776d984-4fc1-41ce-9def-0d9fc26d0ed7
8d497883-e4a5-4d78-b6f6-79e5d4d1a27a,663854ef-41aa-46d0-b712-6f0c2af715b9,translation,en-GB,per_word,358980,571451,842315,581a36dc-1f0f-4159-997d-47cde903a4de
31720b3c-c63e-4c26-ba4c-e94e25406b43,663854ef-41aa-46d0-b712-6f0c2af715b9,translation,es-MX,per_word,306825,540868,792800,f3ec86b9-36c2-49ce-8aec-6a0d917af431
06c659bf-e08b-4575-9d67-27edbf163ec2,84df5893-b327-411b-b075-a9cbe7dd9ddb,qa_testing,el-GR,per_hour,1437,2469,3725,b3b5b818-d2d2-4926-8a0f-1b028cf42756
b99e5a99-a3f9-4622-9f63-aae58a812b17,84df5893-b327-411b-b075-a9cbe7dd9ddb,qa_testing,da-DK,per_hour,1418,2172,3770,8014c611-d69a-44e0-b586-516675cc18a5
84d4ff32-cf33-4ba6-86e1-7a0177db07c2,84df5893-b327-411b-b075-a9cbe7dd9ddb,qa_testing,sv-SE,per_hour,1359,2069,2884,cfdeafc5-e80a-471d-a42a-41cbd42001f0
37935572-baaf-45b5-a5d5-94dddacfc5b5,14efb566-f466-4af0-9ca3-681bbf05f4af,localization_engineering,id-ID,per_hour,663,1108,1966,2b51b4c7-4751-4894-84a6-5eaf88710ded
50187659-0d34-49ee-84e4-1b885aa3b5bc,14efb566-f466-4af0-9ca3-681bbf05f4af,localization_engineering,pt-BR,per_hour,366,633,829,70ea24f7-bcef-4c50-86ec-82001ef675c9
93155ceb-9768-47fb-8ed8-2460949586d7,14efb566-f466-4af0-9ca3-681bbf05f4af,localization_engineering,es-AR,per_hour,1794,2605,3857,28456de3-e369-49e6-87f7-be72803f1edc
6856de1f-c7c8-4cff-9f6a-c510b29832b7,fc0b8095-21a5-4fb4-82f7-6325607b5364,dtp,pl-PL,per_page,411,695,1221,a9c309b8-9ce8-430f-809c-2a3e72c21153
f84f2537-c7a9-49dd-8787-b1a4b265cb5f,fc0b8095-21a5-4fb4-82f7-6325607b5364,dtp,en-US,per_page,611,878,1262,54c2a469-25a9-45e2-a4fa-0a3a0631269d
8c5ef46b-40cf-4428-9f27-abcbe0a73196,fc0b8095-21a5-4fb4-82f7-6325607b5364,dtp,zh-CN,per_page,283,443,792,980dd21e-69c4-4ba8-8bf4-56d99219af6b
e7c4e728-8904-426f-acb5-a8f241902f7b,fc0b8095-21a5-4fb4-82f7-6325607b5364,dtp,es-ES,per_page,756,1151,1725,7577ad74-2a79-47a9-9a0c-d32562fa5018
190fd92f-842d-4612-84be-d818da939e86,fc0b8095-21a5-4fb4-82f7-6325607b5364,transcreation,en-US,per_word,121131,202508,304359,fbc5ea1f-aad4-49da-9d5f-026125ec0c0f
12d466cb-3142-4d8a-9c49-8b7dd8eadd5e,fc0b8095-21a5-4fb4-82f7-6325607b5364,transcreation,cs-CZ,per_word,961539,1689993,2222454,592444c0-270e-4ea4-ad2d-00e2aef455f7
28f77a77-f7e2-4280-a5fe-8ff2160609e1,fc0b8095-21a5-4fb4-82f7-6325607b5364,transcreation,zh-CN,per_word,558389,1017974,1570420,639fe0d5-47d3-4f2d-8349-5a845bbc1cf2
58089d67-4859-4a59-9bc2-2b6f0fee2d42,fc0b8095-21a5-4fb4-82f7-6325607b5364,transcreation,fr-FR,per_word,85654,159455,274482,895ebe1a-b2ad-4952-ad76-d7ba744a9066
2f5b5f25-5e47-4fd2-8a87-67044e1f6dda,fc0b8095-21a5-4fb4-82f7-6325607b5364,transcreation,es-ES,per_word,744283,1220414,2094559,791e3262-c687-4a50-966c-9125204e4c57
a750f2d3-aed1-4bad-ada2-961322e7c29f,fc0b8095-21a5-4fb4-82f7-6325607b5364,dubbing,pl-PL,per_minute,3498,6468,11129,3b82d5fc-e1d1-4aae-95d3-a2a2e67800f1
e869ee21-3e35-4eb6-a624-204e66be6af6,fc0b8095-21a5-4fb4-82f7-6325607b5364,dubbing,en-US,per_minute,5221,9097,12148,0c4f1091-8353-47dd-96f1-1b84311e1ae1
f62c58cb-1bee-48c1-a0ad-c6a4d669c923,fc0b8095-21a5-4fb4-82f7-6325607b5364,dubbing,zh-CN,per_minute,2508,4302,7381,dd303da8-e711-422e-b4bf-b029aa895e17
2abf560f-58b1-4b1d-8110-7fa59e4c4452,fc0b8095-21a5-4fb4-82f7-6325607b5364,dubbing,fr-FR,per_minute,3522,4855,8101,2b4838a6-a3dc-415d-ac16-460eaba87aed
88553e16-f397-46ef-8b1a-b655eef5def0,fc0b8095-21a5-4fb4-82f7-6325607b5364,dubbing,es-ES,per_minute,5151,9726,14683,84a81abf-6ea1-482f-8a97-b2209fae590e
d3fda03d-3e92-48b0-bc6b-e53b49fb4058,27fffcf4-3d2a-409f-97fc-ddbd81f9ed9c,transcreation,en-GB,per_word,904397,1677751,2835153,d5aaa508-0373-4824-bff8-585ebf9b396a
83e8c544-cc6a-440f-bf4d-db8bf36c6f65,6fb28fa1-76da-4828-b155-51bb53a406cf,localization_engineering,no-NO,per_hour,244,365,505,730cc3c8-e198-48c0-8433-c4020bcf0c84
2dbb565e-a6cf-4fc2-bff4-c1177391e179,6fb28fa1-76da-4828-b155-51bb53a406cf,localization_engineering,tr-TR,per_hour,777,1117,1959,dcc091c4-ab12-499b-af86-bc9a72c81248
2f759183-c360-45bb-8f71-b86c035cd040,6fb28fa1-76da-4828-b155-51bb53a406cf,localization_engineering,pl-PL,per_hour,236,459,608,0fbae4c6-824a-48c3-a58e-b8564820eb66
36a853e1-d06d-4b30-9127-64fcc4f8791d,03f0638e-f341-415f-95e7-293f3876266f,translation,it-IT,per_word,269520,387635,507893,1ed48571-3ce3-4d7a-8aee-343dca728d64
4d00c31b-5b8f-4e9f-8a8d-21939021e8d0,0037e9a6-c335-4fbd-90ef-0f6601b4c192,dubbing,he-IL,per_minute,1818,3478,5684,3dcdacfe-071e-4325-8331-46460238ab98
eb115036-99c4-42c0-b771-70f60594458c,0037e9a6-c335-4fbd-90ef-0f6601b4c192,transcreation,fi-FI,per_word,1085747,1911033,3069490,74bdd000-8b0f-4219-9d99-900031d1c7b2
b7a0b5e0-5f24-4069-a7f5-f27cc9e83bc4,0037e9a6-c335-4fbd-90ef-0f6601b4c192,transcreation,de-AT,per_word,882302,1449265,2594072,7df24cd3-9faf-4f0e-a1f5-e28a215c9cda
e6e9db83-5199-4bb3-8899-e593cbc4c27d,0037e9a6-c335-4fbd-90ef-0f6601b4c192,transcreation,he-IL,per_word,663271,1154552,1811516,155c7fc3-f85c-4d4b-8831-c54179ec3ae1
4edfc440-647a-4b4a-9de2-92e0de92bfc3,1667fc3a-a111-4f6a-9e55-05453790aef1,interpretation,ar-SA,per_hour,1173,1648,2509,18f67b3e-53a5-490f-957d-5c34242749c3
faa8d6e0-299e-4d5d-9e9e-994c141d00bb,3131b35a-02df-4d2f-9508-ccd8e0895853,dtp,sv-SE,per_page,115,178,284,40b5fc53-261f-42a4-84aa-9ebc56a66f82
4347e6af-c7b2-48ba-95df-ecd0e72480fb,aee92d32-6d45-44d0-b018-30551658c31b,translation,zh-CN,per_word,1252962,1670885,2928068,9ab0c617-0d2a-4f3c-90dd-6feda3ed7c60
e98abe00-4289-4e26-a7a8-ce6dc18d9d7b,c948703b-be7e-4e69-a79b-fd4bf6e0b8cb,proofreading,es-ES,per_word,1164365,1590373,2737439,455b0825-be06-42d4-8215-364d9119500c
b4551a7b-e2bf-4daf-a9aa-afd7aa1099ef,c948703b-be7e-4e69-a79b-fd4bf6e0b8cb,proofreading,he-IL,per_word,482900,845944,1291588,fe1d2d0e-d264-4294-93c6-83e6f4b9cedf
d314de0c-3601-4e1a-97f0-0213aa5c6b0c,c948703b-be7e-4e69-a79b-fd4bf6e0b8cb,proofreading,es-MX,per_word,1063425,1572646,2306860,02b19a51-9978-428c-9c38-b193086b4d18
536ddeb4-4960-4f2f-b3de-0949baeeeea8,c948703b-be7e-4e69-a79b-fd4bf6e0b8cb,proofreading,de-AT,per_word,604017,1166653,1833268,3c1fc8b1-4cb4-4c34-b1a2-e1b885256e5a
f5ea004a-3934-4bd7-b0d2-b5006b18634f,c948703b-be7e-4e69-a79b-fd4bf6e0b8cb,translation,es-ES,per_word,1110509,1532826,2080655,9b633fcc-89c2-412a-b03c-e159dca062bb
f9646a3f-fd9b-4933-8923-d1fc55afa3f2,c948703b-be7e-4e69-a79b-fd4bf6e0b8cb,translation,he-IL,per_word,73355,116216,180983,5121678e-d365-4f4f-a06f-2333744bf790
8e3d5c42-f7a9-49d8-b688-d867a9fec350,c948703b-be7e-4e69-a79b-fd4bf6e0b8cb,translation,es-MX,per_word,227555,433859,578831,f3ec86b9-36c2-49ce-8aec-6a0d917af431
97f67a09-8a73-4385-8b7f-8e71e2ffcce9,c948703b-be7e-4e69-a79b-fd4bf6e0b8cb,translation,de-AT,per_word,1081466,1970579,3049153,452ef590-b9bf-416e-a66e-25b28b0db61a
3ff589fb-bf40-4371-8f8f-609e85637f65,04693db4-fb06-49a5-bba1-89c8ac81c7bd,voiceover,ms-MY,per_minute,854,1631,2157,d3a37d3e-b120-4180-8de6-cb889f3fc883
7cf8d036-a2c5-4c3d-aab8-159679459203,42d1c316-52ab-43b3-b5fc-4277454eca6a,subtitling,en-US,per_minute,2619,3630,5136,4cd56995-df9a-4fd6-98e2-43f256038138
d2a7181d-7d1c-4951-b3b8-649cfba4c301,42d1c316-52ab-43b3-b5fc-4277454eca6a,subtitling,no-NO,per_minute,1947,3509,5394,9d3e1435-9bf6-4dda-b132-fb9b4e360b60
87ef2c6b-1077-48c5-9cfe-83218657c717,42d1c316-52ab-43b3-b5fc-4277454eca6a,subtitling,nl-NL,per_minute,3465,6678,11926,b57dffc9-b686-46c5-a0de-5059a41722a9
236415dc-0ad6-485a-926c-4b32a2ac8f88,42d1c316-52ab-43b3-b5fc-4277454eca6a,content_writing,hi-IN,per_word,699676,1220644,1977287,e90bcf2e-764b-4a8c-b463-394ead0a8c6a
ac6b6dff-7e6f-4ccb-9c83-54f8433faf41,42d1c316-52ab-43b3-b5fc-4277454eca6a,content_writing,en-US,per_word,841942,1293464,2006824,955b3f2c-3792-4b8b-b797-ad14a93b3ff9
84d714eb-dbf6-4232-9b72-46c3a3de4b1f,42d1c316-52ab-43b3-b5fc-4277454eca6a,content_writing,no-NO,per_word,296617,500270,876628,84b819f0-5b6c-44d6-9560-67ce5dea6eb8
03962f53-3a6f-4058-bb93-967bb6ac5bd6,42d1c316-52ab-43b3-b5fc-4277454eca6a,content_writing,nl-NL,per_word,477884,721302,1127603,88bd854c-b584-418f-b1bd-d533e58e103b
028ad0a6-ec06-45a4-a8dd-3de9ef938811,c2a53209-9d13-4b90-9adf-6afc51ee9b71,proofreading,da-DK,per_word,798696,1408564,2482972,b0c9fd86-900a-4255-9219-056fc64f58de
a9c326cd-2a58-4e5b-b100-cdcb9251d1c5,c2a53209-9d13-4b90-9adf-6afc51ee9b71,proofreading,tr-TR,per_word,1003734,1853767,2776757,54a09d01-cf51-472a-a4ae-0d3358589770
3d37d7a6-b28f-4bec-9451-cc922c576a02,c2a53209-9d13-4b90-9adf-6afc51ee9b71,proofreading,en-US,per_word,219187,305814,523840,3f3418e8-274c-4ede-ba9c-5728ad9488e7
ce717a43-70bc-4705-8061-665b261b0c61,c2a53209-9d13-4b90-9adf-6afc51ee9b71,proofreading,id-ID,per_word,126677,216715,331774,2a9736d0-43b4-44f5-85cb-acd7e9489943
6d62cc60-6639-4142-a13e-e2880a5d10f0,c2a53209-9d13-4b90-9adf-6afc51ee9b71,subtitling,da-DK,per_minute,3647,6990,10701,35702543-c06e-4de0-adcd-568ae90b7fe3
ad3eafc2-a5b3-48b2-9f40-e7d3d14e52d1,c2a53209-9d13-4b90-9adf-6afc51ee9b71,subtitling,tr-TR,per_minute,2191,3731,6047,
f7a4007d-428d-4333-8e62-cda87d7ce601,c2a53209-9d13-4b90-9adf-6afc51ee9b71,subtitling,en-US,per_minute,2244,3769,6382,4cd56995-df9a-4fd6-98e2-43f256038138
483189ad-56ab-4b17-a7a9-8c5b7b093b02,f539c530-fb63-404f-a026-bc0191138d7a,content_writing,en-IN,per_word,1326211,1848044,3136806,b8ae4015-4d31-4fe7-86e1-881ef746f728
ec5666b7-c6a8-4736-8b7e-c15b04e32cad,f539c530-fb63-404f-a026-bc0191138d7a,content_writing,fi-FI,per_word,1281452,1920557,2638337,1ec70ee5-0141-464f-838a-ce120cc4a64f
aed77ab3-6065-411d-9a8f-0e5a721b6ce3,1a760ede-7a7c-4e2f-9421-bd5119d7df1e,interpretation,en-AU,per_hour,1436,2059,2683,2cc08f0d-52b1-492d-acb4-b1f5ae457352
3d3896e8-22b3-4368-9b8c-907a5ab6e334,1a760ede-7a7c-4e2f-9421-bd5119d7df1e,interpretation,en-GB,per_hour,2150,3142,4226,b341d655-fb4c-48ab-a172-18af194d701c
2750fd86-2ee6-43d5-8bfc-d20e5a1e3ee8,1a760ede-7a7c-4e2f-9421-bd5119d7df1e,interpretation,pt-BR,per_hour,1807,2835,3716,86179d7b-5fc7-4245-b3ed-df32a1145fb9
55b387b2-abbc-436f-a544-7d3e62bc366b,d1c911ed-1816-4f40-8b84-cdbd4f0d5606,qa_testing,el-GR,per_hour,541,813,1212,b3b5b818-d2d2-4926-8a0f-1b028cf42756
1b229329-df44-4089-9d7e-72e309162a36,2f6855e1-be00-4843-87bf-ef37eb7efade,dubbing,vi-VN,per_minute,626,867,1465,35db5964-6993-4464-bb7b-bbb13a74640f
9299af5c-5a15-45ee-9330-97f08398f3b1,08231a88-354e-47b5-8905-1f51d55a8251,dtp,pl-PL,per_page,392,650,1059,a9c309b8-9ce8-430f-809c-2a3e72c21153
73f22998-c3f6-4376-96d0-8923bd950495,08231a88-354e-47b5-8905-1f51d55a8251,dtp,zh-CN,per_page,343,532,910,980dd21e-69c4-4ba8-8bf4-56d99219af6b
007f5ddf-c703-4faf-a717-3084a9703329,c17b782e-7ed6-4a12-a370-cc4dc0f77083,dubbing,en-AU,per_minute,2686,4058,5376,274f46df-1cfa-49f7-9de9-6a99d7450a64
