deal_id,rfp_id,overhead_pct,margin_pct,status,created_by,created_at,approved_by,approved_at
c442dbe4-2c4a-489a-91d3-a5d88a065459,4976b619-a80d-4e81-931e-d19024dec661,0.097,0.291,APPROVED,00000000-0000-0000-0000-000000000019,2025-07-10T16:38:00,00000000-0000-0000-0000-000000000023,2025-07-12T16:38:00
fb21afac-c747-4cf8-ac52-e6b176608eb9,efcdd298-9b73-4967-ad9a-eb6ff04dde83,0.103,0.256,SUBMITTED,00000000-0000-0000-0000-000000000019,2026-01-06T02:11:00,00000000-0000-0000-0000-000000000022,2026-01-09T02:11:00
2532f0e1-e88e-4e1d-986b-88c274097c2d,b33cf837-7d39-4da8-8941-fbf031ea19bb,0.137,0.205,SUBMITTED,00000000-0000-0000-0000-000000000002,2026-02-16T07:10:00,00000000-0000-0000-0000-000000000023,2026-02-20T07:10:00
ea96bd93-1864-4a3f-8472-fc7e99ba6448,efc90874-1928-43b6-a88a-871d93b100fc,0.082,0.193,SUBMITTED,00000000-0000-0000-0000-000000000015,2025-10-28T08:37:00,00000000-0000-0000-0000-000000000022,2025-10-29T08:37:00
7fef7379-3473-4aaa-9151-3ae30eb3b30e,8455b698-3518-4a4b-a0a2-d08f073f7e40,0.148,0.313,SUBMITTED,00000000-0000-0000-0000-000000000018,2026-03-13T00:51:00,00000000-0000-0000-0000-00000000001b,2026-03-14T00:51:00
168989de-eceb-4b9f-98ab-2eef7a1f9326,41b492c5-20da-4ebf-9da8-23ce567d2b52,0.123,0.285,SUBMITTED,00000000-0000-0000-0000-000000000003,2025-11-02T19:33:00,00000000-0000-0000-0000-00000000001f,2025-11-05T19:33:00
cbd34494-1510-49c9-beaf-de0132be12e5,78514d3b-d77e-42db-9f6e-115851ec8b1c,0.086,0.133,APPROVED,00000000-0000-0000-0000-000000000014,2026-03-06T06:22:00,00000000-0000-0000-0000-000000000020,2026-03-09T06:22:00
997afac2-c038-45e5-9817-a663c62cba88,b772ec37-e2d3-46e9-86f1-d26edb999087,0.115,0.273,APPROVED,00000000-0000-0000-0000-00000000000f,2025-06-18T23:12:00,00000000-0000-0000-0000-00000000001a,2025-06-21T23:12:00
d4497932-b7a0-4091-839b-6a43b2fbb902,e2924009-70d6-4192-8162-2c46b252abb3,0.092,0.26,SUBMITTED,00000000-0000-0000-0000-000000000019,2026-03-18T19:26:00,00000000-0000-0000-0000-000000000023,2026-03-22T19:26:00
b1544764-7d69-40b8-ae38-dfd3d7d99fe4,d70035b7-41ef-4177-886e-6d0d74bf18f0,0.093,0.286,SUBMITTED,00000000-0000-0000-0000-00000000000d,2026-02-25T03:37:00,00000000-0000-0000-0000-00000000001a,2026-02-28T03:37:00
0b437c61-5b00-447a-a34b-8837d9add4e5,8c55e7fa-e91f-49f8-bc3e-a05483506b29,0.085,0.16,SUBMITTED,00000000-0000-0000-0000-000000000001,2025-10-29T06:52:00,00000000-0000-0000-0000-00000000001a,2025-11-02T06:52:00
82db422b-8a41-491e-81cd-3fee306c69ff,8a1d7264-ebbb-4290-8b36-c8b5b4f57d1c,0.123,0.234,SUBMITTED,00000000-0000-0000-0000-00000000000d,2025-06-09T07:32:00,00000000-0000-0000-0000-000000000022,2025-06-11T07:32:00
5dc529ab-f362-415d-8b20-1c164f5bd110,f8a033e4-dfe1-4ba6-b054-a293120ed7dc,0.129,0.293,SUBMITTED,00000000-0000-0000-0000-000000000008,2025-06-18T10:29:00,00000000-0000-0000-0000-00000000001b,2025-06-19T10:29:00
f3a798e4-3c1d-472c-adb2-65260e2abfbc,d159c31d-a4b0-44f8-8dab-e065237b9734,0.106,0.181,SUBMITTED,00000000-0000-0000-0000-000000000008,2026-03-14T07:12:00,00000000-0000-0000-0000-000000000022,2026-03-15T07:12:00
adb49504-e916-44e8-ae57-fc501eca3f5f,efc65858-4007-4a29-8db7-ca7ac3520750,0.127,0.258,SUBMITTED,00000000-0000-0000-0000-000000000018,2026-01-28T07:20:00,00000000-0000-0000-0000-00000000001a,2026-01-30T07:20:00
282f1fd1-e7af-4149-a4d4-467b28d29088,c849fbd7-a936-4b8a-be30-71d3383520eb,0.119,0.162,SUBMITTED,00000000-0000-0000-0000-000000000018,2025-08-30T15:59:00,00000000-0000-0000-0000-00000000001f,2025-09-01T15:59:00
9946820a-3dfc-4c91-a1e0-3e793cfafbf3,34e6b8a0-f69a-47f1-af9d-3b297ff5d3fd,0.111,0.289,SUBMITTED,00000000-0000-0000-0000-00000000000d,2025-08-29T16:36:00,00000000-0000-0000-0000-00000000001e,2025-08-30T16:36:00
eb5bebbd-b957-4bac-8240-d0331a6f8169,e7ca3fcc-2801-4a0b-91f2-57e4d23754c4,0.115,0.252,APPROVED,00000000-0000-0000-0000-000000000015,2026-03-25T22:32:00,00000000-0000-0000-0000-000000000023,2026-03-26T22:32:00
f67bf699-e474-4dd2-8e6b-b661a7fd0209,abda02d7-f86c-4a2a-8c35-d33e37dd4720,0.105,0.347,SUBMITTED,00000000-0000-0000-0000-000000000007,2026-02-26T15:33:00,00000000-0000-0000-0000-000000000023,2026-02-28T15:33:00
96f72f08-6c61-4855-99dd-989ec3ecf3c7,5c5b0364-1c95-433b-a099-02aba374ed95,0.095,0.262,SUBMITTED,00000000-0000-0000-0000-000000000012,2026-03-19T12:50:00,00000000-0000-0000-0000-00000000001b,2026-03-20T12:50:00
88e38c17-463e-4d34-b92f-2a0bb6134749,3a234a08-de29-4b28-b8e8-38c4725041f1,0.103,0.283,SUBMITTED,00000000-0000-0000-0000-000000000008,2025-09-09T12:26:00,00000000-0000-0000-0000-00000000001b,2025-09-11T12:26:00
fef46f9c-3b95-493e-845c-2bd88315a9a6,80dfc9db-0d09-4238-9971-4c791a19d987,0.113,0.258,SUBMITTED,00000000-0000-0000-0000-000000000019,2026-03-14T21:58:00,00000000-0000-0000-0000-00000000001c,2026-03-17T21:58:00
d5e75cc7-0f6b-4f28-8ea3-8e1a4ec84cc6,1261205c-b0d7-44f9-b882-2342a0d73aff,0.131,0.222,SUBMITTED,00000000-0000-0000-0000-00000000000f,2026-01-21T04:55:00,00000000-0000-0000-0000-000000000021,2026-01-22T04:55:00
5692bfcd-ddba-46d9-a077-1458f1ea258d,ffb1809a-4e8b-4791-87f5-2ec7680a0ab9,0.105,0.362,SUBMITTED,00000000-0000-0000-0000-000000000017,2026-03-30T17:34:00,00000000-0000-0000-0000-000000000023,2026-04-03T17:34:00
55540579-1697-44c9-8426-9b7f13d5626e,e1f5308f-d7a1-40bc-9c8e-819228e69df4,0.104,0.363,SUBMITTED,00000000-0000-0000-0000-000000000003,2026-01-16T10:27:00,00000000-0000-0000-0000-00000000001c,2026-01-18T10:27:00
0eaa3a51-6849-4599-bb3f-ac67f2d8b996,5b81c549-0141-4da1-ad6c-0d0614f4e67c,0.116,0.328,SUBMITTED,00000000-0000-0000-0000-00000000000a,2026-01-18T20:02:00,00000000-0000-0000-0000-000000000021,2026-01-19T20:02:00
77b8bf6a-ee35-4f99-a230-0fd2893f89b4,bdb78693-9fa9-4644-87a0-e78fea1adb46,0.103,0.198,APPROVED,00000000-0000-0000-0000-00000000000b,2026-04-11T06:01:00,00000000-0000-0000-0000-00000000001a,2026-04-12T06:01:00
61cf3c30-5a8c-48db-b4c0-3181a82b2b22,105548cf-990a-42e1-b95b-ac5eb9aa0060,0.088,0.189,APPROVED,00000000-0000-0000-0000-000000000015,2025-12-11T17:06:00,00000000-0000-0000-0000-00000000001d,2025-12-15T17:06:00
ae8d422c-72e0-4138-b6e4-fc655022c95a,7c5027b3-c019-4fe6-b464-a41cce8f2ec4,0.104,0.214,APPROVED,00000000-0000-0000-0000-000000000015,2025-09-15T22:05:00,00000000-0000-0000-0000-000000000020,2025-09-17T22:05:00
7e379477-b34d-493e-8b49-63fa4f864ade,a72b7a03-73db-4434-9e19-fbf01bf18304,0.1,0.197,DRAFT,00000000-0000-0000-0000-000000000017,2025-12-12T13:20:00,,
759120ae-4315-4960-997b-c9bf5ea0ac4f,b72d05d5-4934-4298-93ef-ffb3ed784e7d,0.114,0.234,SUBMITTED,00000000-0000-0000-0000-000000000012,2025-11-19T19:15:00,00000000-0000-0000-0000-000000000020,2025-11-21T19:15:00
c43978d7-eb7a-46dc-a648-492ad3186f23,5e7c39cc-8d50-4589-bb09-b00942314b72,0.129,0.392,DRAFT,00000000-0000-0000-0000-000000000003,2025-08-15T09:34:00,,
33c3a7c2-c52d-485b-b260-6b4204c1c03b,f018b236-3d17-4d39-9245-a11cd0a003f6,0.103,0.265,SUBMITTED,00000000-0000-0000-0000-00000000000b,2026-04-13T06:19:00,00000000-0000-0000-0000-000000000021,2026-04-16T06:19:00
2d4df979-42ff-4f28-b844-709303b18a91,d85eb641-1004-4a18-b4df-992576b7a5a2,0.081,0.186,SUBMITTED,00000000-0000-0000-0000-000000000016,2026-03-27T16:20:00,00000000-0000-0000-0000-00000000001d,2026-03-30T16:20:00
321a3167-0339-4da9-a5d4-e07bedda6fd0,6ae3878f-ede3-40e9-add7-6ac4b0c84211,0.115,0.395,DRAFT,00000000-0000-0000-0000-00000000000d,2026-01-12T19:09:00,,
589860df-f72b-4727-b691-db27b94de10b,fad651e3-c0ca-44f0-a631-bcb44fdbb866,0.082,0.147,DRAFT,00000000-0000-0000-0000-000000000012,2025-12-19T11:37:00,,
d3342e33-6f57-4a3b-b547-b4ff5428c1bf,747e9b56-caa0-4d36-a372-8ec6ff9a7c12,0.137,0.213,SUBMITTED,00000000-0000-0000-0000-000000000006,2025-08-25T01:34:00,00000000-0000-0000-0000-000000000023,2025-08-26T01:34:00
250c1c0b-635a-4c86-9bc4-23b74df5cdca,395c9284-7ca3-48e2-989f-b20d5dd8755f,0.129,0.224,SUBMITTED,00000000-0000-0000-0000-000000000017,2025-09-11T09:04:00,00000000-0000-0000-0000-00000000001d,2025-09-15T09:04:00
d074fc5f-1058-4c55-8cce-85304fe8d0eb,33a66ca6-672d-4ffd-9222-1aebbb118ab5,0.148,0.269,APPROVED,00000000-0000-0000-0000-00000000000b,2025-11-17T08:50:00,00000000-0000-0000-0000-000000000022,2025-11-19T08:50:00
f725f7de-a011-477d-aa99-5d55bd1e61da,10d10e47-43ad-4c43-a496-52647f0dfdc6,0.119,0.243,SUBMITTED,00000000-0000-0000-0000-000000000015,2025-12-20T08:29:00,00000000-0000-0000-0000-000000000022,2025-12-22T08:29:00
1208368e-dc9a-4cbf-a556-583ccb42743b,b8eb1b12-68a8-4222-9bfe-2e3cef86b746,0.121,0.208,APPROVED,00000000-0000-0000-0000-000000000019,2026-04-12T10:47:00,00000000-0000-0000-0000-00000000001d,2026-04-14T10:47:00
ffb4ef0c-3464-4dad-9297-76b8800ec4b0,d593d4f6-049e-4817-a006-af0ae756924b,0.104,0.298,SUBMITTED,00000000-0000-0000-0000-00000000000d,2025-12-23T00:19:00,00000000-0000-0000-0000-00000000001a,2025-12-24T00:19:00
718b9793-a5e8-494e-bc9b-10ae89ba3ba6,6aebe16d-54e8-4dff-8c4c-ad458f2434d8,0.139,0.209,SUBMITTED,00000000-0000-0000-0000-000000000002,2025-06-23T18:45:00,00000000-0000-0000-0000-000000000021,2025-06-24T18:45:00
52274593-cdc3-46c7-a69a-744a89e6fa78,85145124-00b1-4ae4-8fbb-9de7c6e2b2f2,0.118,0.187,SUBMITTED,00000000-0000-0000-0000-000000000017,2025-10-23T06:39:00,00000000-0000-0000-0000-00000000001e,2025-10-27T06:39:00
86beb886-9537-456a-8341-ee4af15d04f2,c6acfc94-7db2-4766-9811-189041e54ed9,0.083,0.158,SUBMITTED,00000000-0000-0000-0000-000000000019,2026-03-04T12:18:00,00000000-0000-0000-0000-00000000001d,2026-03-08T12:18:00
9e392153-c4e8-403d-a66d-4e855d0dcd1d,364e70c1-5419-4c3b-bee2-3b47a93cc513,0.137,0.241,SUBMITTED,00000000-0000-0000-0000-000000000015,2025-08-08T05:52:00,00000000-0000-0000-0000-000000000022,2025-08-11T05:52:00
b454b029-4cca-48f6-9121-cb00617e9252,5463dff4-4707-46f6-9479-e756d0d0290d,0.124,0.193,SUBMITTED,00000000-0000-0000-0000-000000000001,2025-07-11T04:09:00,00000000-0000-0000-0000-000000000023,2025-07-13T04:09:00
bf647211-81c8-4829-bd1d-aa496e66a38c,a5874aea-7fd7-4cf7-8616-d2c136d438e8,0.085,0.291,SUBMITTED,00000000-0000-0000-0000-00000000000e,2025-11-09T14:33:00,00000000-0000-0000-0000-000000000021,2025-11-11T14:33:00
59d50692-f28e-4fd7-aa43-033198d85ad2,c640a7ec-47de-47b4-a8b4-7b07496f1213,0.106,0.227,SUBMITTED,00000000-0000-0000-0000-000000000003,2025-09-29T03:49:00,00000000-0000-0000-0000-000000000020,2025-10-02T03:49:00
3c77e682-7e00-4aa8-85ee-4b66f31a9180,7a414f00-eddc-4bf8-a449-0747eb8b8a49,0.129,0.296,SUBMITTED,00000000-0000-0000-0000-000000000018,2025-07-11T07:17:00,00000000-0000-0000-0000-00000000001a,2025-07-12T07:17:00
ec50c807-360e-46ad-9c61-cace25ba209e,2ae56de0-6589-47c2-b548-944cf0a23ffc,0.118,0.169,SUBMITTED,00000000-0000-0000-0000-00000000000d,2026-03-24T03:57:00,00000000-0000-0000-0000-00000000001f,2026-03-28T03:57:00
40457f05-8219-4f02-b509-0082af52bcd7,2255fdb2-110d-4ce2-a1ea-1fe0aa138ee9,0.098,0.275,SUBMITTED,00000000-0000-0000-0000-00000000000c,2026-03-19T23:55:00,00000000-0000-0000-0000-00000000001b,2026-03-21T23:55:00
3eb964fd-312c-4d67-a327-1f82e8671e62,15fda9b3-b685-4755-b34d-1901d099d3da,0.121,0.267,DRAFT,00000000-0000-0000-0000-000000000003,2025-12-27T08:47:00,,
48f9cca9-f43e-4e89-b245-eeff67192b0e,3eb4e668-846a-456e-8577-9c5f4ca99fe9,0.082,0.192,SUBMITTED,00000000-0000-0000-0000-000000000016,2026-04-11T03:21:00,00000000-0000-0000-0000-000000000023,2026-04-14T03:21:00
0b63b118-213f-4a25-a35a-7342513ac9c8,5e7c56b8-c0ea-4616-bf0d-2826d2729a77,0.131,0.393,SUBMITTED,00000000-0000-0000-0000-000000000011,2025-12-28T08:27:00,00000000-0000-0000-0000-000000000020,2025-12-29T08:27:00
e126e8c1-c63a-4caf-8917-dd5819cf0d93,02dc6e51-dd9c-4562-9349-5ec9ee6260aa,0.091,0.179,APPROVED,00000000-0000-0000-0000-000000000012,2026-02-06T18:57:00,00000000-0000-0000-0000-000000000022,2026-02-10T18:57:00
3c7c694f-608f-4407-8645-156c6089f23a,b2812d82-6d89-4699-9b36-8392e3ff4002,0.13,0.328,SUBMITTED,00000000-0000-0000-0000-000000000015,2025-10-25T00:57:00,00000000-0000-0000-0000-000000000022,2025-10-28T00:57:00
4339891d-e97a-4d54-addd-cee73b5b4a1e,50024ff3-127a-4993-bbb2-c33707493dec,0.092,0.268,APPROVED,00000000-0000-0000-0000-00000000000f,2025-09-24T20:37:00,00000000-0000-0000-0000-00000000001e,2025-09-26T20:37:00
dfefa065-1ba6-47d0-beb2-bd0e27705b3f,28dff12b-c74a-441b-b92c-acd8c9033574,0.084,0.219,SUBMITTED,00000000-0000-0000-0000-000000000001,2026-01-09T23:26:00,00000000-0000-0000-0000-00000000001d,2026-01-11T23:26:00
42822cb9-b2a5-449e-b16e-377bdbe277ca,f8d631ff-0f28-488e-9845-836ac0a2e217,0.109,0.247,SUBMITTED,00000000-0000-0000-0000-000000000008,2025-09-26T15:36:00,00000000-0000-0000-0000-00000000001d,2025-09-28T15:36:00
0943a7ca-320b-4e2e-8c3b-18e5639cb453,581fe66d-b40b-4017-b9af-80aba93aee32,0.124,0.279,SUBMITTED,00000000-0000-0000-0000-000000000010,2025-12-14T09:14:00,00000000-0000-0000-0000-000000000021,2025-12-18T09:14:00
0fb189f4-0b05-4c23-8a44-9928747b439d,d01a6b66-0a66-4615-955a-9728f5a8922c,0.13,0.29,DRAFT,00000000-0000-0000-0000-000000000006,2025-06-24T12:37:00,,
ee719234-c39a-4b9e-9167-ff02014c1466,19009b53-5d27-4894-8630-1922b721463c,0.097,0.221,SUBMITTED,00000000-0000-0000-0000-000000000002,2025-07-27T21:55:00,00000000-0000-0000-0000-00000000001f,2025-07-28T21:55:00
927d921d-57d0-418b-8cb1-ec4c0f5f625d,7ddf1a10-85f6-41f0-a136-8cc37094da91,0.128,0.339,APPROVED,00000000-0000-0000-0000-000000000008,2025-06-21T19:04:00,00000000-0000-0000-0000-00000000001d,2025-06-22T19:04:00
fe9ba26b-181c-428f-be72-588296349e74,e4fe0485-6352-4916-a3ca-f6c16cdeac32,0.081,0.229,SUBMITTED,00000000-0000-0000-0000-00000000000d,2026-01-25T02:59:00,00000000-0000-0000-0000-000000000023,2026-01-26T02:59:00
b0eca18b-1e98-49e9-aa99-3066d4a0531f,a371bd42-a3b1-4ab3-9182-dc50824ef596,0.138,0.255,DRAFT,00000000-0000-0000-0000-000000000014,2025-10-16T09:14:00,,
162ce4fa-c799-48b4-b023-ad6eb59d0638,719c4ca5-0106-424f-84e7-dc00201d09af,0.14,0.307,REJECTED,00000000-0000-0000-0000-000000000014,2025-12-14T03:08:00,,
1dff2508-4bb5-4060-a42d-0384ae955fda,0d52637a-c8dd-46ac-82e7-9ff4422ca25f,0.107,0.269,SUBMITTED,00000000-0000-0000-0000-000000000007,2025-11-27T22:24:00,00000000-0000-0000-0000-00000000001e,2025-12-01T22:24:00
6591bde7-a9fd-4fa1-8aaf-e60c87ff6c1f,e3898a34-34f1-4817-9237-127928436159,0.09,0.277,SUBMITTED,00000000-0000-0000-0000-000000000009,2025-06-09T21:55:00,00000000-0000-0000-0000-000000000021,2025-06-13T21:55:00
152c21f9-0ed6-4d9c-9e94-78619d2d9606,7b23b45b-a586-4057-bd47-5ba7f13628c3,0.143,0.365,SUBMITTED,00000000-0000-0000-0000-000000000010,2026-03-30T06:49:00,00000000-0000-0000-0000-00000000001e,2026-04-02T06:49:00
d14da3f2-5633-4d82-a880-5b89d44124b1,a7976101-f729-4160-9bcf-debcfe21bbdc,0.11,0.264,SUBMITTED,00000000-0000-0000-0000-000000000008,2026-04-08T21:30:00,00000000-0000-0000-0000-000000000021,2026-04-11T21:30:00
5fd80fc5-9596-4783-9a75-c049e7e28bee,a16f5131-c7f2-4c4e-9f6e-6cfd28d8218f,0.091,0.123,SUBMITTED,00000000-0000-0000-0000-000000000002,2025-07-13T16:06:00,00000000-0000-0000-0000-000000000022,2025-07-16T16:06:00
d51de31a-1f3a-4617-be71-0d206b95e82b,148573ae-dca4-434c-965a-1495b84fc305,0.093,0.239,APPROVED,00000000-0000-0000-0000-000000000017,2025-10-08T03:21:00,00000000-0000-0000-0000-00000000001e,2025-10-10T03:21:00
1ca52dda-7e6d-4239-a641-90d816ec52a5,ec398a0e-b64b-40c8-8716-60031680863b,0.122,0.201,DRAFT,00000000-0000-0000-0000-000000000011,2025-07-02T07:51:00,,
9ba114b7-7706-4690-823d-03fb708de794,6eb6b843-526e-4f15-a847-c98c57d9925a,0.128,0.208,APPROVED,00000000-0000-0000-0000-000000000013,2025-07-20T15:50:00,00000000-0000-0000-0000-00000000001f,2025-07-21T15:50:00
53ed232e-a561-43e2-93c0-4c8a0da8f796,fa51c558-b984-446c-94bc-1ed6219f20ae,0.119,0.197,SUBMITTED,00000000-0000-0000-0000-000000000012,2025-12-30T02:12:00,00000000-0000-0000-0000-00000000001f,2026-01-02T02:12:00
565bfb34-3fe5-434e-8ab9-ddfd25aeb821,2b05a88e-58a5-4a43-a60b-f97a585e36e5,0.14,0.192,APPROVED,00000000-0000-0000-0000-000000000019,2025-10-31T15:29:00,00000000-0000-0000-0000-000000000021,2025-11-01T15:29:00
7cc01760-a69b-42de-96aa-ba21d1eb09f1,5ed82492-801b-4d5e-8fb7-76ad7655ac2c,0.1,0.187,DRAFT,00000000-0000-0000-0000-000000000003,2025-08-01T15:43:00,,
d41130e6-8958-4911-a46e-f1cc315b4b35,25b37352-5b75-44eb-bb4e-25652528ca97,0.085,0.27,SUBMITTED,00000000-0000-0000-0000-00000000000d,2025-06-06T12:00:00,00000000-0000-0000-0000-00000000001c,2025-06-10T12:00:00
f0aebf07-cb4a-4cb2-8d4b-81eba42aafc7,44a4747c-995c-47d3-af26-710dc5ae5769,0.14,0.302,REJECTED,00000000-0000-0000-0000-000000000009,2025-09-20T18:44:00,,
207f092d-7028-40e1-b055-6245e16d6a72,f2b58994-7fae-4260-aeba-20c282ab8249,0.111,0.279,SUBMITTED,00000000-0000-0000-0000-00000000000c,2025-06-26T19:38:00,00000000-0000-0000-0000-00000000001d,2025-06-27T19:38:00
fb89ad6b-3a1c-40ea-aee6-2ee0fb0023b9,04f57507-65cf-4e37-8ac7-2738bd81d15e,0.119,0.196,DRAFT,00000000-0000-0000-0000-00000000000a,2026-03-29T09:10:00,,
18596147-5e6e-455a-943b-7611376e4244,985a474d-063d-4473-81b1-62975cb3ed0c,0.11,0.194,SUBMITTED,00000000-0000-0000-0000-000000000016,2025-06-18T20:10:00,00000000-0000-0000-0000-00000000001e,2025-06-20T20:10:00
887e1083-3262-4122-8b85-a8fff33dd7e0,87d44a52-fdd3-4cfc-8831-ab4db0692bfa,0.092,0.241,SUBMITTED,00000000-0000-0000-0000-00000000000e,2025-08-28T02:37:00,00000000-0000-0000-0000-000000000023,2025-08-31T02:37:00
d5d920c6-aac2-4e04-ac8f-aa1be248bac3,ce16eb13-8d3e-4dbf-8252-5b67e93b2a5f,0.128,0.397,SUBMITTED,00000000-0000-0000-0000-000000000018,2025-09-13T03:43:00,00000000-0000-0000-0000-000000000023,2025-09-17T03:43:00
970bf001-f7c1-4fdb-abdf-f2a4a5e529ed,b2fe22d4-b75a-4dfe-8129-e72c85916e7d,0.09,0.226,DRAFT,00000000-0000-0000-0000-000000000012,2025-07-12T04:54:00,,
8b0cf162-a243-4f0a-bba4-f9ea86738fc0,9d65fb3a-44c3-4e48-bdb2-284a3e4b7df1,0.124,0.297,SUBMITTED,00000000-0000-0000-0000-00000000000f,2026-01-07T12:17:00,00000000-0000-0000-0000-00000000001b,2026-01-08T12:17:00
049d58ea-caee-4742-84a7-e34791a8c96b,ba4abb14-638a-42f9-ba0f-877391adc5cc,0.139,0.242,DRAFT,00000000-0000-0000-0000-000000000015,2026-03-26T16:12:00,,
d1fe6769-f289-48e6-9159-2fc61844752c,d1955970-0455-4d69-85dd-13707fcdb4aa,0.109,0.185,SUBMITTED,00000000-0000-0000-0000-00000000000c,2026-03-27T20:26:00,00000000-0000-0000-0000-00000000001a,2026-03-28T20:26:00
fbd1a698-c97d-4c85-bfec-0592d636bc96,1c5c2fb6-c88d-47e6-9a0a-662b4cbec2f0,0.099,0.24,SUBMITTED,00000000-0000-0000-0000-00000000000c,2026-03-25T18:07:00,00000000-0000-0000-0000-00000000001f,2026-03-26T18:07:00
790aa91b-108a-45b6-8ce1-1e0a487acbca,c1145596-4729-4ec3-8659-782f7daedec9,0.097,0.203,SUBMITTED,00000000-0000-0000-0000-000000000001,2026-02-21T11:02:00,00000000-0000-0000-0000-000000000023,2026-02-25T11:02:00
c4ed3e23-f66b-4fe4-8928-c5e7435d526c,da4f0291-c164-4ac4-bc94-432dd721ec45,0.117,0.277,APPROVED,00000000-0000-0000-0000-00000000000a,2025-07-01T19:34:00,00000000-0000-0000-0000-00000000001d,2025-07-05T19:34:00
45085f75-47d6-44c1-8e6d-d69c5c5a7469,11bfc8dd-7c96-4eb0-a4d1-5ee583687c48,0.103,0.299,SUBMITTED,00000000-0000-0000-0000-000000000019,2025-08-23T15:57:00,00000000-0000-0000-0000-000000000020,2025-08-27T15:57:00
682b45b9-0eeb-4229-9d41-c57b787359d5,45743d1c-95df-46e8-a8dd-55b2b51c110a,0.102,0.283,SUBMITTED,00000000-0000-0000-0000-000000000014,2026-04-07T09:14:00,00000000-0000-0000-0000-00000000001b,2026-04-10T09:14:00
08b84859-f3ed-41bd-9396-596f1df605b6,57fc032f-9b48-443d-af3c-1b0c8178754a,0.135,0.255,APPROVED,00000000-0000-0000-0000-000000000009,2026-02-20T22:51:00,00000000-0000-0000-0000-00000000001c,2026-02-22T22:51:00
6057e328-d30d-45d0-b73e-c25b6e743e09,3ee082ce-80c3-4d4a-ba2f-4bf7c7133f65,0.082,0.232,DRAFT,00000000-0000-0000-0000-000000000014,2025-10-08T04:10:00,,
6d522a63-5fbc-4879-8775-19b2f603c14d,5cfe6a70-8518-464d-9fe3-de37328e7988,0.101,0.28,APPROVED,00000000-0000-0000-0000-00000000000b,2025-10-30T02:34:00,00000000-0000-0000-0000-00000000001a,2025-11-03T02:34:00
f01af794-4bea-4a08-8514-a55ccc3c57f2,308ba474-d955-48e7-918a-0f5f48478629,0.107,0.287,SUBMITTED,00000000-0000-0000-0000-000000000004,2026-01-28T09:29:00,00000000-0000-0000-0000-00000000001e,2026-01-29T09:29:00
a6d566bb-24e2-49ca-b954-f14e006a7a5f,45bb1936-656e-4698-bbd4-c8978d47fb71,0.114,0.253,SUBMITTED,00000000-0000-0000-0000-000000000014,2025-10-02T07:18:00,00000000-0000-0000-0000-00000000001e,2025-10-04T07:18:00
84065e2f-49f6-4c27-bdc3-0639bc035227,7782fc9e-6387-4160-be38-07984aec3e1b,0.145,0.329,DRAFT,00000000-0000-0000-0000-000000000015,2025-11-05T12:30:00,,
52e8b049-39e7-46d1-9c34-553f70cd6cc7,c7ba71f8-dd20-4b32-8605-725c390ad427,0.094,0.296,APPROVED,00000000-0000-0000-0000-00000000000f,2025-07-29T16:18:00,00000000-0000-0000-0000-000000000023,2025-07-30T16:18:00
7478b1dd-1f12-4db6-acaa-6a644c639eda,f76dbc97-122c-4840-aaad-4a44d9f79855,0.097,0.135,SUBMITTED,00000000-0000-0000-0000-000000000012,2026-03-11T10:36:00,00000000-0000-0000-0000-00000000001f,2026-03-15T10:36:00
daf24083-adc5-471d-8427-282199ca3117,75409f58-e85b-49b7-872f-f53d34ab2e02,0.085,0.283,SUBMITTED,00000000-0000-0000-0000-000000000006,2026-02-14T04:48:00,00000000-0000-0000-0000-00000000001e,2026-02-16T04:48:00
b7697d5f-5e52-4e8e-bca9-be411fb6c2b7,4ec59384-d802-4e19-b6a4-0f60527c1381,0.113,0.188,SUBMITTED,00000000-0000-0000-0000-000000000015,2026-01-22T05:11:00,00000000-0000-0000-0000-00000000001b,2026-01-26T05:11:00
e0a38cee-4279-45d2-a1c7-493c8bca424e,39d3e8b6-4370-477f-b2fc-eee4b4df8a49,0.119,0.284,SUBMITTED,00000000-0000-0000-0000-000000000001,2025-06-06T16:16:00,00000000-0000-0000-0000-000000000023,2025-06-09T16:16:00
7f95c8d7-6476-4d96-abc4-b3f7a70f3f9a,61d04a5a-4769-48d9-bde5-c1766f83bf3c,0.085,0.274,SUBMITTED,00000000-0000-0000-0000-000000000009,2026-04-19T12:25:00,00000000-0000-0000-0000-000000000020,2026-04-20T12:25:00
6a71e544-efb2-4381-9b56-7b100d4f5358,bffe2de0-74ef-4e8e-a10f-f68cf6cf5b7b,0.149,0.272,DRAFT,00000000-0000-0000-0000-000000000008,2025-10-24T09:31:00,,
a1c7d56c-eec3-4516-8f9c-bb402662244d,71b15d6d-c97e-408c-b7c0-96cac2965831,0.11,0.248,APPROVED,00000000-0000-0000-0000-00000000000f,2025-07-09T05:01:00,00000000-0000-0000-0000-000000000021,2025-07-12T05:01:00
2df8045d-2d7b-4d83-991c-8629e388da18,9ea2e152-3b80-49fd-a252-64e4f43276e8,0.115,0.265,SUBMITTED,00000000-0000-0000-0000-000000000011,2025-09-02T13:14:00,00000000-0000-0000-0000-000000000022,2025-09-06T13:14:00
