pricing_id,deal_id,line_item_id,service_type,locale,unit,volume,buy_rate,overhead_pct,margin_pct,sell_rate,line_total,currency,status
88b8060b-3a91-4e35-9845-a0409c4f82ac,78a00302-8d52-42c2-8641-8760a30b8b3b,7fae4735-c569-4e1c-9d83-866a1afee881,voiceover,pt-BR,per_minute,7865,10.7011,0.093,0.261,14.4893,113958.34,USD,COMPUTED
2a3aa6a7-0951-499a-9639-311c46d51b24,78a00302-8d52-42c2-8641-8760a30b8b3b,442aca1a-92a5-4439-9d5a-15e4342e642b,voiceover,id-ID,per_minute,6054,7.3898,0.093,0.261,10.0058,60575.11,USD,COMPUTED
b9146d16-0d34-45b7-843b-798e38687d46,78a00302-8d52-42c2-8641-8760a30b8b3b,9080841e-c5c5-481b-bb25-e9329cc358c1,voiceover,en-US,per_minute,2120,14.5237,0.093,0.261,19.6651,41690.01,USD,COMPUTED
881fdacc-7bfc-4eba-b4fc-cb1a470922ec,78a00302-8d52-42c2-8641-8760a30b8b3b,640df32e-0253-4ddc-a608-96c9c1c9f8d9,voiceover,en-IN,per_minute,7042,7.6394,0.093,0.261,10.3437,72840.34,USD,COMPUTED
f886fd2b-6986-4df3-8280-051751139615,78a00302-8d52-42c2-8641-8760a30b8b3b,4e953b17-0584-4f9f-bb22-5a651eef92e6,content_writing,fi-FI,per_word,327623,0.1244,0.093,0.261,0.1684,55171.71,USD,COMPUTED
c9b2aa73-53cd-4a83-af26-817ef49f7899,78a00302-8d52-42c2-8641-8760a30b8b3b,ab5e9f68-82c0-488c-9dea-943bfc00b739,content_writing,tr-TR,per_word,136780,0.0794,0.093,0.261,0.1075,14703.85,USD,COMPUTED
4c332237-88bc-447f-943c-62a230190330,78a00302-8d52-42c2-8641-8760a30b8b3b,87b8f401-37dc-41b0-9b26-3363a35e533a,content_writing,es-MX,per_word,1206323,0.0882,0.093,0.261,0.1194,144034.97,USD,COMPUTED
95c6117c-2968-49f8-b162-28ebb3bbb615,78a00302-8d52-42c2-8641-8760a30b8b3b,8b16acd0-0728-4251-ade6-97a674b01379,content_writing,pt-BR,per_word,278211,0.0951,0.093,0.261,0.1288,35833.58,USD,COMPUTED
34fabd73-e5f7-4860-b0c4-f8dcb100ab18,78a00302-8d52-42c2-8641-8760a30b8b3b,a45a73d3-7ace-4a1e-9f5a-e973c75c7253,content_writing,id-ID,per_word,677651,0.0695,0.093,0.261,0.0941,63766.96,USD,COMPUTED
232fa38e-be5e-4e5a-9aa5-4c867046a3b6,78a00302-8d52-42c2-8641-8760a30b8b3b,7ff656b4-8ac4-4b4b-b485-37e189a8d0c6,content_writing,en-US,per_word,1265383,0.1239,0.093,0.261,0.1678,212331.27,USD,COMPUTED
25bd2394-9de5-40cc-a43e-65f434e079f6,78a00302-8d52-42c2-8641-8760a30b8b3b,ac79e47f-a512-4f77-a12b-465984d1e7f0,content_writing,en-IN,per_word,261425,0.064,0.093,0.261,0.0867,22665.55,USD,COMPUTED
0fa1fd27-c418-4e0a-b699-6a5f93ba4958,45baac5a-6cd1-4794-8931-5a18058da1c0,020a64ec-75d5-419e-86c7-16c7fe9948ba,subtitling,pt-PT,per_minute,5409,6.4331,0.13,0.202,8.5689,46349.18,USD,COMPUTED
28db84ec-ca81-4371-91f8-5c709516ab0f,45baac5a-6cd1-4794-8931-5a18058da1c0,b44f702e-a4f4-4304-9623-c37dc24c5625,subtitling,sv-SE,per_minute,4760,6.6135,0.13,0.202,8.8092,41931.79,USD,COMPUTED
32f764c2-5f70-4760-91c9-beb11cd54ae8,c442dbe4-2c4a-489a-91d3-a5d88a065459,2e35bd2c-ab7a-4518-91c4-a9ea9c99a021,content_writing,es-MX,per_word,1733959,0.0882,0.097,0.291,0.1224,212236.58,USD,COMPUTED
ee9379d7-1ac9-40be-89a1-0ffa912a3387,c442dbe4-2c4a-489a-91d3-a5d88a065459,88812372-b1fe-401a-b193-5bc988eea757,content_writing,he-IL,per_word,759131,0.1422,0.097,0.291,0.1974,149852.46,USD,COMPUTED
051c9fca-16b9-4d3a-8169-d219bff2457a,fb21afac-c747-4cf8-ac52-e6b176608eb9,16a1034a-cc3b-40f6-9182-4155ab370749,proofreading,hi-IN,per_word,491483,0.0205,0.103,0.256,0.0279,13712.38,USD,COMPUTED
4da6e9ab-46ba-4c31-967a-882bba4d341f,fb21afac-c747-4cf8-ac52-e6b176608eb9,d062d198-a29f-4d42-9250-a7ce72060c5f,proofreading,pt-BR,per_word,352844,0.0337,0.103,0.256,0.0458,16160.26,USD,COMPUTED
4219b2c4-8e70-43f7-aaf8-38ee8b39e3d3,2532f0e1-e88e-4e1d-986b-88c274097c2d,e59b3220-1f5f-422f-b75e-36b5e09ebb1c,proofreading,th-TH,per_word,517735,0.0248,0.137,0.205,0.0333,17240.58,USD,COMPUTED
1f89b622-b53c-494e-a50d-3506c733cc9b,2532f0e1-e88e-4e1d-986b-88c274097c2d,48047c3f-d466-4ed1-b9f6-032bfd01a9c5,proofreading,de-AT,per_word,366180,0.0454,0.137,0.205,0.0609,22300.36,USD,COMPUTED
5c3d7610-116c-4e88-bb7f-1768fe296b12,2532f0e1-e88e-4e1d-986b-88c274097c2d,ccd23dc7-0393-4b80-bfe2-dfa8c12e2303,proofreading,en-AU,per_word,330750,0.0382,0.137,0.205,0.0513,16967.47,USD,COMPUTED
17cf749f-6beb-4994-8eb7-1b07ecbbe9fc,2532f0e1-e88e-4e1d-986b-88c274097c2d,42e1d483-6b3e-4069-99cc-4ad5de6296a8,proofreading,en-CA,per_word,638912,0.0387,0.137,0.205,0.0519,33159.53,USD,COMPUTED
f056864f-21f4-47c9-9a6a-36521cd91535,2532f0e1-e88e-4e1d-986b-88c274097c2d,b2b14cdf-278d-412b-81a1-88b9f464bced,translation,th-TH,per_word,1230291,0.0629,0.137,0.205,0.0844,103836.56,USD,COMPUTED
9611d2dc-0782-42a9-afdb-85c56b5d0381,2532f0e1-e88e-4e1d-986b-88c274097c2d,0a48f640-3aad-4cad-8bf2-0fed9290c62e,translation,de-AT,per_word,450431,0.0898,0.137,0.205,0.1205,54276.94,USD,COMPUTED
c1af83e1-bee7-4d2a-af97-2da5bfa4f40a,2532f0e1-e88e-4e1d-986b-88c274097c2d,129cf14a-6d96-49f8-a2e1-9df904149070,translation,en-AU,per_word,1032237,0.0852,0.137,0.205,0.1143,117984.69,USD,COMPUTED
000e5c15-fc55-43c8-814c-e54d0d6b13b6,2532f0e1-e88e-4e1d-986b-88c274097c2d,4fae00b6-9344-4a60-9846-b9cb3363bc09,translation,en-CA,per_word,1080257,0.0804,0.137,0.205,0.1079,116559.73,USD,COMPUTED
b903cea6-97bf-48c3-a843-5dcdadde9c7f,ea96bd93-1864-4a3f-8472-fc7e99ba6448,0b95d360-3a4c-4367-9496-e6731403ced3,interpretation,en-US,per_hour,2462,69.9747,0.082,0.193,89.2177,219653.98,USD,COMPUTED
b77ed5fd-1ded-44a3-963a-fda63611c0c8,7fef7379-3473-4aaa-9151-3ae30eb3b30e,3ff0b2da-3064-4791-8a75-9508ebe35752,dtp,en-GB,per_page,719,9.0794,0.148,0.313,13.265,9537.53,USD,COMPUTED
c311fc15-1774-47db-ba13-49d8d05c929f,7fef7379-3473-4aaa-9151-3ae30eb3b30e,66aa6f61-0061-4555-b549-c22a0680a2b0,dtp,ja-JP,per_page,205,11.4176,0.148,0.313,16.6811,3419.63,USD,COMPUTED
606422d6-a0b8-4224-92bf-949194f4b786,168989de-eceb-4b9f-98ab-2eef7a1f9326,b5c3937f-50cd-41cc-82e0-0d643b44d929,proofreading,es-AR,per_word,370372,0.0267,0.123,0.285,0.0376,13925.99,USD,COMPUTED
3f037e05-57d2-4139-9287-9f070c855d30,168989de-eceb-4b9f-98ab-2eef7a1f9326,56ffdfa9-f001-49c9-a5c2-a9f9cf72c01f,proofreading,ko-KR,per_word,1956117,0.0451,0.123,0.285,0.0635,124213.43,USD,COMPUTED
bf7c2d86-8f8e-439d-af67-1ee2b85b052d,168989de-eceb-4b9f-98ab-2eef7a1f9326,c5e12d1e-a1a7-49f3-9391-8938328d4e31,proofreading,ar-SA,per_word,900265,0.0408,0.123,0.285,0.0574,51675.21,USD,COMPUTED
aa235ca3-864a-48c3-8321-8fb15747914f,cbd34494-1510-49c9-beaf-de0132be12e5,ee68655b-561a-4786-bbf4-63c70081d628,content_writing,en-US,per_word,328939,0.1239,0.086,0.133,0.151,49669.79,USD,COMPUTED
7d4c8108-0cad-475c-98c9-fcc7b2aabbd3,cbd34494-1510-49c9-beaf-de0132be12e5,ae55b011-0cc9-4d90-ab59-f6ac9e0a549f,content_writing,en-AU,per_word,1136368,0.1233,0.086,0.133,0.1503,170796.11,USD,COMPUTED
69525353-5d0d-4734-a340-2e7c24343464,997afac2-c038-45e5-9817-a663c62cba88,25dab802-c04a-4314-aa10-6edc5a846f00,interpretation,th-TH,per_hour,588,39.379,0.115,0.273,54.6581,32138.96,USD,COMPUTED
35a190b9-890e-4737-ac83-e0672c0ec9ab,997afac2-c038-45e5-9817-a663c62cba88,ab770660-ba4a-45b3-946e-823aea582936,interpretation,da-DK,per_hour,797,67.9551,0.115,0.273,94.3217,75174.39,USD,COMPUTED
7cac6af9-4bb2-455f-a34e-7798f109a48e,d4497932-b7a0-4091-839b-6a43b2fbb902,dfbaa8d3-3972-4c07-a9bc-8899c7f87942,content_writing,es-MX,per_word,905280,0.0882,0.092,0.26,0.1192,107909.38,USD,COMPUTED
ecca5d29-0243-4587-be64-0428da0baeaa,b1544764-7d69-40b8-ae38-dfd3d7d99fe4,b0b4b9f2-49a0-4bb6-86bb-94b286223837,content_writing,ko-KR,per_word,1134249,0.1357,0.093,0.286,0.1871,212217.99,USD,COMPUTED
4947c03f-df73-4e59-8de2-abd2ad0e4963,b1544764-7d69-40b8-ae38-dfd3d7d99fe4,3ab5b3a3-2302-4114-8280-1c1685f276fc,content_writing,he-IL,per_word,264612,0.1422,0.093,0.286,0.1961,51890.41,USD,COMPUTED
f0b5f96a-385d-4f80-bc22-0ef16276da57,0b437c61-5b00-447a-a34b-8837d9add4e5,5b9f097a-aa48-472d-aaa0-89b939db9fad,localization_engineering,sv-SE,per_hour,3118,63.9694,0.085,0.16,79.6419,248323.44,USD,COMPUTED
0468a7e2-7f1c-4623-88ba-0782c7e1d543,0b437c61-5b00-447a-a34b-8837d9add4e5,63684053-19af-4ff9-b2f0-3baf5f4234dc,localization_engineering,es-AR,per_hour,2798,37.8725,0.085,0.16,47.1513,131929.34,USD,COMPUTED
c1cdbef8-82dc-412e-9fdf-0653c0a67029,0b437c61-5b00-447a-a34b-8837d9add4e5,7b787baf-1781-48f3-9547-db0f368ef405,localization_engineering,no-NO,per_hour,246,64.1492,0.085,0.16,79.8658,19646.99,USD,COMPUTED
ebe21862-d2e1-4344-a93f-90b5e393ed14,0b437c61-5b00-447a-a34b-8837d9add4e5,041aeb34-ca4c-4f47-b23d-4662d465b51a,localization_engineering,pt-BR,per_hour,2183,42.8279,0.085,0.16,53.3207,116399.09,USD,COMPUTED
e944d822-8c55-48cd-ae9c-eb687a712650,0b437c61-5b00-447a-a34b-8837d9add4e5,8a5e149c-5969-4877-b3bf-c96fa0fe5504,translation,sv-SE,per_word,140863,0.0941,0.085,0.16,0.1172,16509.14,USD,COMPUTED
0ff460ca-05d4-4bac-a02a-10e7974d680c,0b437c61-5b00-447a-a34b-8837d9add4e5,9eb709a6-10a2-4d24-a94f-684b504a2cd1,translation,es-AR,per_word,747613,0.0631,0.085,0.16,0.0786,58762.38,USD,COMPUTED
2be9e290-d7b2-4d3a-8213-d653b87b602e,0b437c61-5b00-447a-a34b-8837d9add4e5,418c6a67-ddc1-4ebc-9295-71cbdd974a48,translation,no-NO,per_word,1032652,0.0968,0.085,0.16,0.1205,124434.57,USD,COMPUTED
4af401ea-05a0-4b67-a217-1e5ab80aad10,0b437c61-5b00-447a-a34b-8837d9add4e5,eae0b8b4-fef0-4c51-a635-8d943adb5c45,translation,pt-BR,per_word,593807,0.0673,0.085,0.16,0.0838,49761.03,USD,COMPUTED
45876bfc-a687-4d0b-ad11-f0b269d0c1da,82db422b-8a41-491e-81cd-3fee306c69ff,99f10eea-e8f0-49b7-96be-99417da3f077,proofreading,ar-SA,per_word,1665626,0.0408,0.123,0.234,0.0554,92275.68,USD,COMPUTED
f91b667b-4d21-4f26-a946-7e538434f1ab,82db422b-8a41-491e-81cd-3fee306c69ff,d592c0a2-c608-4e49-b9f6-1f93b6778eac,proofreading,en-CA,per_word,669700,0.0387,0.123,0.234,0.0525,35159.25,USD,COMPUTED
fbc9d340-6a1d-4bcd-9b9c-79dbc02b61df,82db422b-8a41-491e-81cd-3fee306c69ff,ef213ebb-4281-41ab-ae80-282bb78fee49,subtitling,ar-SA,per_minute,7294,6.3208,0.123,0.234,8.5773,62562.83,USD,COMPUTED
c88f2ea3-84ab-4f99-8cb3-1d7f04ede5bf,5dc529ab-f362-415d-8b20-1c164f5bd110,4213766f-43ce-445f-96e1-6639488fdce2,interpretation,cs-CZ,per_hour,1698,54.4012,0.129,0.293,77.3585,131354.73,USD,COMPUTED
cbb61528-012c-4b39-8ed6-a1e97ecbaf58,f3a798e4-3c1d-472c-adb2-65260e2abfbc,87b25ebe-6a76-45d7-9967-f4e8c758cd21,voiceover,fi-FI,per_minute,7029,14.7012,0.106,0.181,18.9204,132991.49,USD,COMPUTED
7118d310-f6dc-402d-89ab-89ccd427b422,f3a798e4-3c1d-472c-adb2-65260e2abfbc,377582d9-bb55-486b-b671-28f4c581270f,voiceover,de-DE,per_minute,4370,14.8046,0.106,0.181,19.0535,83263.79,USD,COMPUTED
b20dbdb0-4855-44cd-b773-c3bd66b8decb,adb49504-e916-44e8-ae57-fc501eca3f5f,b36f6c8a-1531-484e-b04b-2da12410b57a,qa_testing,zh-TW,per_hour,1940,35.6511,0.127,0.258,49.3768,95790.99,USD,COMPUTED
e54fc2bb-39e3-4847-9839-914ec0152835,282f1fd1-e7af-4149-a4d4-467b28d29088,a962167c-66b7-4a29-b925-898697b53ac0,voiceover,el-GR,per_minute,775,11.4703,0.119,0.162,14.6935,11387.46,USD,COMPUTED
8c35fb19-456c-4a1b-b2f4-3af2c32975bd,9946820a-3dfc-4c91-a1e0-3e793cfafbf3,a3f5a961-4f8a-4d47-a552-eac98efafc0d,interpretation,it-IT,per_hour,2207,61.8719,0.111,0.289,86.6207,191171.88,USD,COMPUTED
56f6584a-35f3-4c91-8671-d8c7aeab8e15,9946820a-3dfc-4c91-a1e0-3e793cfafbf3,afb7f695-8ea9-4aab-af49-ad0c5e684253,interpretation,ja-JP,per_hour,766,87.0244,0.111,0.289,121.8342,93325.0,USD,COMPUTED
6271bd71-5f25-4b07-bc9b-6c3ae6ca00e1,eb5bebbd-b957-4bac-8240-d0331a6f8169,d568cfcf-77d4-4cc4-b8d2-c3469337fc7a,content_writing,no-NO,per_word,1765689,0.1463,0.115,0.252,0.2,353137.8,USD,COMPUTED
8021a717-dbe5-4ef7-9644-f0c618b9a3d7,eb5bebbd-b957-4bac-8240-d0331a6f8169,0cee4981-373f-4e93-8716-3b38baad866b,content_writing,ko-KR,per_word,774553,0.1357,0.115,0.252,0.1855,143679.58,USD,COMPUTED
d42d4690-4721-4ee4-bf2b-5e20d9519614,eb5bebbd-b957-4bac-8240-d0331a6f8169,7571179d-5d00-486f-a5bc-11460b75e441,content_writing,en-IN,per_word,441121,0.064,0.115,0.252,0.0875,38598.09,USD,COMPUTED
cf3dc7d8-f9d6-429f-a17e-3871b2114bec,eb5bebbd-b957-4bac-8240-d0331a6f8169,bbc6431f-e3b4-4e8c-942a-7999a58a343f,content_writing,pt-PT,per_word,1204990,0.1124,0.115,0.252,0.1537,185206.96,USD,COMPUTED
d51d8550-bc25-4c3b-b165-bfcf670c6718,eb5bebbd-b957-4bac-8240-d0331a6f8169,9d3f2746-49c7-4875-9bd2-0239e3093a04,content_writing,ms-MY,per_word,1550954,0.0733,0.115,0.252,0.1002,155405.59,USD,COMPUTED
603ab00e-07ff-4580-babe-6f10ceaa771e,eb5bebbd-b957-4bac-8240-d0331a6f8169,c18d3fae-958f-4196-a64e-561c3aa4a6fc,voiceover,no-NO,per_minute,9298,17.3277,0.115,0.252,23.687,220241.73,USD,COMPUTED
17092fee-401c-471a-b344-011d700ab8fb,eb5bebbd-b957-4bac-8240-d0331a6f8169,ad106234-ae13-4c60-9399-4f490f7f31b9,voiceover,ko-KR,per_minute,6733,15.9466,0.115,0.252,21.799,146772.67,USD,COMPUTED
51b11010-11f7-48cd-b42e-276bf7cbd1f8,eb5bebbd-b957-4bac-8240-d0331a6f8169,bc56c6cd-e8eb-46a9-b17c-6affaaef41db,voiceover,en-IN,per_minute,7087,7.6394,0.115,0.252,10.4431,74010.25,USD,COMPUTED
daa414c6-81a9-4b85-91be-03aecb757e6a,eb5bebbd-b957-4bac-8240-d0331a6f8169,33977bd9-de60-47db-8144-22804ecb7d90,voiceover,ms-MY,per_minute,1858,8.5292,0.115,0.252,11.6594,21663.17,USD,COMPUTED
973e7e5f-46a4-418f-83d3-f8df7d0b4698,eb5bebbd-b957-4bac-8240-d0331a6f8169,f9c129af-7c19-4fc8-b376-07867eb63d33,translation,no-NO,per_word,1642305,0.0968,0.115,0.252,0.1323,217276.95,USD,COMPUTED
b5bb71f0-e6e9-487b-b56d-beb5c488a95d,eb5bebbd-b957-4bac-8240-d0331a6f8169,bd96b00f-2c4a-4df6-b48b-4b3fcd05987a,translation,ko-KR,per_word,222541,0.1071,0.115,0.252,0.1464,32580.0,USD,COMPUTED
ec5c9243-9db3-49b9-9588-5990d507c0da,eb5bebbd-b957-4bac-8240-d0331a6f8169,8633248b-64c6-4837-8e82-32c8810445b5,translation,en-IN,per_word,1946712,0.0532,0.115,0.252,0.0727,141525.96,USD,COMPUTED
c407f7d6-ac6b-4df7-8caa-5e570125efce,eb5bebbd-b957-4bac-8240-d0331a6f8169,b1f9ed4b-a540-4272-83c6-30d055f9053c,translation,pt-PT,per_word,1195744,0.082,0.115,0.252,0.1121,134042.9,USD,COMPUTED
f5da6b17-81d4-4a16-b4b8-a3983bc3aeed,eb5bebbd-b957-4bac-8240-d0331a6f8169,b800da49-f616-4f8f-9737-1ab669c2d673,translation,ms-MY,per_word,363876,0.0507,0.115,0.252,0.0693,25216.61,USD,COMPUTED
e3f4e93c-7911-4340-bf9a-23b368f5c135,eb5bebbd-b957-4bac-8240-d0331a6f8169,c99f0767-a0d1-41d1-8e54-b0bf1101bae9,dubbing,no-NO,per_minute,9364,31.0125,0.115,0.252,42.3941,396978.35,USD,COMPUTED
282d98d7-fe24-4647-92f5-0bad76ba901e,eb5bebbd-b957-4bac-8240-d0331a6f8169,c631cf79-abdd-445f-9c84-441878ed5719,dubbing,ko-KR,per_minute,8356,33.0376,0.115,0.252,45.1624,377377.01,USD,COMPUTED
a2bf68dc-0cbf-451d-b188-45b040ac0af8,eb5bebbd-b957-4bac-8240-d0331a6f8169,cd1bea4d-d563-496b-9c1a-51e46b678f5b,dubbing,en-IN,per_minute,6002,14.7384,0.115,0.252,20.1474,120924.69,USD,COMPUTED
4b406f2e-d3e4-4b3f-b895-dc5e185063a5,eb5bebbd-b957-4bac-8240-d0331a6f8169,137704f0-1626-4a88-9743-e6fb3a9289a5,dubbing,pt-PT,per_minute,1872,26.8945,0.115,0.252,36.7648,68823.71,USD,COMPUTED
6b890a8d-fdcc-43fb-b686-d43cca7d3ce8,eb5bebbd-b957-4bac-8240-d0331a6f8169,d37ae603-8edb-4498-a46c-9c9cf5c5c139,dubbing,ms-MY,per_minute,8120,16.8496,0.115,0.252,23.0334,187031.21,USD,COMPUTED
6c83a19b-d805-4ce8-a85d-0032e43ea482,f67bf699-e474-4dd2-8e6b-b661a7fd0209,ef8c57f2-6da4-435f-9b89-92d8896a7443,content_writing,ta-IN,per_word,1791308,,0.105,0.347,,,USD,UNMAPPED
cfb5d420-096d-4ae2-b4cf-9a74cf3b54a1,f67bf699-e474-4dd2-8e6b-b661a7fd0209,ce3f1018-cfd9-4b2c-a144-92a98b8bf19d,content_writing,pt-BR,per_word,1023871,0.0951,0.105,0.347,0.1381,141396.59,USD,COMPUTED
869984eb-cd6d-4361-9005-271e2126d53d,f67bf699-e474-4dd2-8e6b-b661a7fd0209,903496c6-7811-4e82-bfa1-f943e2ec0247,localization_engineering,ta-IN,per_hour,2142,27.8756,0.105,0.347,40.4754,86698.31,USD,COMPUTED
7d4d59c4-358c-44f5-92aa-f178e78b5a82,f67bf699-e474-4dd2-8e6b-b661a7fd0209,b8fbbbb1-a0b5-4640-9533-d6565e53bb78,localization_engineering,ar-AE,per_hour,2362,55.3055,0.105,0.347,80.3036,189677.1,USD,COMPUTED
6a3bf98a-2c0d-4646-b27e-0f840585c53e,f67bf699-e474-4dd2-8e6b-b661a7fd0209,a2c18926-f510-4eb4-84bf-6a4b3f3788b1,localization_engineering,pt-BR,per_hour,2252,42.8279,0.105,0.347,62.1861,140043.1,USD,COMPUTED
68d38a4b-a819-4ca1-a0ef-1d5257341371,96f72f08-6c61-4855-99dd-989ec3ecf3c7,dc609cdd-d35f-4127-b5e4-5ba5535370a3,dtp,vi-VN,per_page,209,4.7564,0.095,0.262,6.4544,1348.97,USD,COMPUTED
c202ef4b-9d83-4678-a113-a771d4600d8b,96f72f08-6c61-4855-99dd-989ec3ecf3c7,4fc00fec-7d6d-4c24-8a2d-09e1ac153c06,dtp,tr-TR,per_page,949,6.5565,0.095,0.262,8.8972,8443.44,USD,COMPUTED
9a1849bd-767b-4a0f-8f4a-0ffe38fcd345,96f72f08-6c61-4855-99dd-989ec3ecf3c7,e1c4eb7a-bb00-4287-8b4a-f63897953c2e,dtp,es-AR,per_page,294,6.3567,0.095,0.262,8.626,2536.04,USD,COMPUTED
1186379b-d5df-47d9-8dc2-1a4d19bba87d,96f72f08-6c61-4855-99dd-989ec3ecf3c7,994687b2-ceba-4a73-9777-04e8697d6630,voiceover,vi-VN,per_minute,5815,7.6898,0.095,0.262,10.4351,60680.11,USD,COMPUTED
10ea149f-6bf3-4442-9a7a-90968a849fe0,96f72f08-6c61-4855-99dd-989ec3ecf3c7,54cf1959-f51a-42e8-b4f4-345fdf0bec29,voiceover,tr-TR,per_minute,3717,9.2974,0.095,0.262,12.6166,46895.9,USD,COMPUTED
993f3ad2-eaa6-4932-884e-1b0dc724e536,88e38c17-463e-4d34-b92f-2a0bb6134749,9d3a4313-aabc-45df-9193-ffb62301f317,dtp,es-ES,per_page,383,8.0077,0.103,0.283,11.0987,4250.8,USD,COMPUTED
09cfd50d-6fda-4146-b2f4-eed8b549ec94,88e38c17-463e-4d34-b92f-2a0bb6134749,bf4423f6-9a29-49c1-b6cc-ff37d1eb9669,dtp,ar-AE,per_page,937,9.1262,0.103,0.283,12.6489,11852.02,USD,COMPUTED
929b2a49-d9cc-4259-881d-733f41f85c15,fef46f9c-3b95-493e-845c-2bd88315a9a6,954b4977-7680-4f1b-be94-ade68868a30f,transcription,hi-IN,per_minute,4502,1.0261,0.113,0.258,1.4068,6333.41,USD,COMPUTED
c03219d1-fde8-4344-951c-12f1fa559ea9,fef46f9c-3b95-493e-845c-2bd88315a9a6,5a48d997-f9de-4001-9f6c-0c4fb28f314b,transcription,zh-TW,per_minute,5138,1.8534,0.113,0.258,2.541,13055.66,USD,COMPUTED
810c6b14-9abc-43a1-aee6-09d600f5f787,fef46f9c-3b95-493e-845c-2bd88315a9a6,59c135df-a50a-47a5-b1cd-0471d8fdea09,transcription,es-MX,per_minute,4807,,0.113,0.258,,,USD,UNMAPPED
625a3304-da23-4eeb-86d9-6d5f23ceef94,fef46f9c-3b95-493e-845c-2bd88315a9a6,66036b41-8033-4f5d-b114-9aa637e06724,transcription,nl-NL,per_minute,7649,2.3042,0.113,0.258,3.1591,24163.96,USD,COMPUTED
0eca8bf6-02d6-43f9-a4f0-5eea2e9fd97c,fef46f9c-3b95-493e-845c-2bd88315a9a6,985bf542-ba26-49c5-8363-4decb4a1769f,subtitling,hi-IN,per_minute,7042,,0.113,0.258,,,USD,UNMAPPED
a21d6313-f5c1-4366-a413-5044382ae421,fef46f9c-3b95-493e-845c-2bd88315a9a6,9a2dbb59-e589-465b-b0c7-fcdc8783a502,subtitling,zh-TW,per_minute,8724,6.2319,0.113,0.258,8.5439,74536.98,USD,COMPUTED
ceb28c49-bf3a-4efb-bffe-5a07ad2ea8c0,fef46f9c-3b95-493e-845c-2bd88315a9a6,d984bec8-8a50-47b3-9ba6-50b1be588a2b,subtitling,es-MX,per_minute,5389,4.9863,0.113,0.258,6.8362,36840.28,USD,COMPUTED
b44c6efe-fc9a-4d9e-9913-e8d4c552c04a,fef46f9c-3b95-493e-845c-2bd88315a9a6,a0f0f463-8c82-4faf-8429-6edd85828476,subtitling,nl-NL,per_minute,6867,6.5545,0.113,0.258,8.9862,61708.24,USD,COMPUTED
acb8fd1c-bf4e-4735-8414-ed7c6215bb60,d5e75cc7-0f6b-4f28-8ea3-8e1a4ec84cc6,d79dd923-9f10-463e-acb8-ba088dd60207,translation,sv-SE,per_word,715090,0.0941,0.131,0.222,0.1273,91030.96,USD,COMPUTED
e1d439c2-485f-4100-bd52-630e636c8318,5692bfcd-ddba-46d9-a077-1458f1ea258d,0b2e903e-85ef-4684-b1d2-c7f5104b7d08,subtitling,fr-FR,per_minute,115,6.5198,0.105,0.362,9.5645,1099.92,USD,COMPUTED
bb26c0ab-831c-49f0-9318-7cb35cc800bd,55540579-1697-44c9-8426-9b7f13d5626e,b235b697-be39-432f-b92d-34308353088b,dubbing,nl-NL,per_minute,888,,0.104,0.363,,,USD,UNMAPPED
8385a2e3-769d-4271-aa1a-af382807d3b0,55540579-1697-44c9-8426-9b7f13d5626e,c29223c5-115e-477c-8d01-4c11ddbe0ff4,dubbing,de-AT,per_minute,4400,,0.104,0.363,,,USD,UNMAPPED
d49a76a2-edce-489f-9a45-ec9f781ed151,55540579-1697-44c9-8426-9b7f13d5626e,b689cc75-9640-444a-831c-94a5c9931f87,dubbing,ar-SA,per_minute,6074,26.3533,0.104,0.363,38.6603,234822.66,USD,COMPUTED
adf8ee2d-d67f-4e12-9b98-13b875af47f2,55540579-1697-44c9-8426-9b7f13d5626e,decb37f7-5c95-4dd8-ba74-251275bda78a,dubbing,no-NO,per_minute,2930,31.0125,0.104,0.363,45.4953,133301.23,USD,COMPUTED
c77ab0e4-5ff6-43dd-b135-71d1548457f4,55540579-1697-44c9-8426-9b7f13d5626e,cb01a65c-3070-4158-8691-c341a1bc7727,voiceover,nl-NL,per_minute,1063,14.8918,0.104,0.363,21.8463,23222.62,USD,COMPUTED
683c4ba7-850e-43bb-b5df-5bf21be99717,55540579-1697-44c9-8426-9b7f13d5626e,0a4afd4b-3226-4860-8600-781cce1c5af9,voiceover,de-AT,per_minute,9058,14.5787,0.104,0.363,21.387,193723.45,USD,COMPUTED
899c0645-8e68-4100-9d7e-cfd0c8537fbb,55540579-1697-44c9-8426-9b7f13d5626e,be44546f-9f52-4552-a66d-9ac757bd71bd,voiceover,no-NO,per_minute,6382,17.3277,0.104,0.363,25.4197,162228.53,USD,COMPUTED
f6d7a777-f1de-4d11-b9d1-7fec7509cbb2,0eaa3a51-6849-4599-bb3f-ac67f2d8b996,cf9453c6-820f-4d69-8baa-1a491eb3fe07,voiceover,zh-CN,per_minute,1740,12.2759,0.116,0.328,17.7264,30843.94,USD,COMPUTED
b22763a7-9bfa-430c-b263-35f14c5d8b6c,77b8bf6a-ee35-4f99-a230-0fd2893f89b4,4096af42-16ce-4fd5-bed8-a70e63ae6c66,interpretation,zh-TW,per_hour,2841,56.3709,0.103,0.198,73.3385,208354.68,USD,COMPUTED
